target_index,transform,representation,metric,bp,msp,difference_bp_minus_msp,relative_improvement_percent,msp_win
10,rotate_-10,layer2_flat,cp_eq1_optimized,0.2046533226966858,0.14661401510238647,0.058039307594299316,28.359816898763512,1.0
11,rotate_-10,layer2_flat,cp_eq1_optimized,0.2052910476922989,0.1571911871433258,0.048099860548973083,23.43008187129202,1.0
12,rotate_-10,layer2_flat,cp_eq1_optimized,0.23813480138778687,0.18946519494056702,0.04866960644721985,20.437838637352385,1.0
13,rotate_-10,layer2_flat,cp_eq1_optimized,0.2137034833431244,0.17872849106788635,0.03497499227523804,16.366131112106483,1.0
14,rotate_-10,layer2_flat,cp_eq1_optimized,0.21300353109836578,0.14918117225170135,0.06382235884666443,29.963052028884633,1.0
15,rotate_-10,layer2_flat,cp_eq1_optimized,0.22822462022304535,0.17227225005626678,0.055952370166778564,24.516360290949677,1.0
16,rotate_-10,layer2_flat,cp_eq1_optimized,0.17935563623905182,0.11402219533920288,0.06533344089984894,36.42675650984608,1.0
17,rotate_-10,layer2_flat,cp_eq1_optimized,0.1997368484735489,0.17107835412025452,0.028658494353294373,14.348125832648316,1.0
18,rotate_-10,layer2_flat,cp_eq1_optimized,0.21107010543346405,0.16603198647499084,0.045038118958473206,21.337990458557506,1.0
19,rotate_-10,layer2_flat,cp_eq1_optimized,0.181620791554451,0.13073129951953888,0.05088949203491211,28.019640041803772,1.0
20,rotate_-10,layer2_flat,cp_eq1_optimized,0.1756386160850525,0.122574582695961,0.05306403338909149,30.21205391591862,1.0
21,rotate_-10,layer2_flat,cp_eq1_optimized,0.1865876019001007,0.1522400677204132,0.0343475341796875,18.408261765373425,1.0
22,rotate_-10,layer2_flat,cp_eq1_optimized,0.16330745816230774,0.13613386452198029,0.027173593640327454,16.639530090018187,1.0
23,rotate_-10,layer2_flat,cp_eq1_optimized,0.21032720804214478,0.17974980175495148,0.0305774062871933,14.538017487932851,1.0
24,rotate_-10,layer2_flat,cp_eq1_optimized,0.17403723299503326,0.13482585549354553,0.03921137750148773,22.530453298106305,1.0
25,rotate_-10,layer2_flat,cp_eq1_optimized,0.17080707848072052,0.1087963879108429,0.062010690569877625,36.304520351897416,1.0
26,rotate_-10,layer2_flat,cp_eq1_optimized,0.1874970644712448,0.14399617910385132,0.043500885367393494,23.20083543165708,1.0
27,rotate_-10,layer2_flat,cp_eq1_optimized,0.22032281756401062,0.19483458995819092,0.025488227605819702,11.568582812943964,1.0
28,rotate_-10,layer2_flat,cp_eq1_optimized,0.19962510466575623,0.17318309843540192,0.02644200623035431,13.245832118407762,1.0
29,rotate_-10,layer2_flat,cp_eq1_optimized,0.21640673279762268,0.16080598533153534,0.05560074746608734,25.692706852067595,1.0
30,rotate_-10,layer2_flat,cp_eq1_optimized,0.21543776988983154,0.16421587765216827,0.05122189223766327,23.775725242430266,1.0
31,rotate_-10,layer2_flat,cp_eq1_optimized,0.20171190798282623,0.17182974517345428,0.029882162809371948,14.814278000765317,1.0
32,rotate_-10,layer2_flat,cp_eq1_optimized,0.18132171034812927,0.1485702097415924,0.032751500606536865,18.062647072694645,1.0
33,rotate_-10,layer2_flat,cp_eq1_optimized,0.1718670129776001,0.13679848611354828,0.03506852686405182,20.404454732926762,1.0
2,rotate_-10,layer3_flat,bp_eq2_uniform,0.3467836081981659,0.28814375400543213,0.058639854192733765,16.909638404550982,1.0
3,rotate_-10,layer3_flat,bp_eq2_uniform,0.3515547811985016,0.2979290187358856,0.05362576246261597,15.253885121301828,1.0
4,rotate_-10,layer3_flat,bp_eq2_uniform,0.33757469058036804,0.2900243103504181,0.04755038022994995,14.085884266992625,1.0
5,rotate_-10,layer3_flat,bp_eq2_uniform,0.37274062633514404,0.27999448776245117,0.09274613857269287,24.882218899598236,1.0
6,rotate_-10,layer3_flat,bp_eq2_uniform,0.318196564912796,0.2562606632709503,0.0619359016418457,19.464666961010412,1.0
7,rotate_-10,layer3_flat,bp_eq2_uniform,0.3596116602420807,0.25783172249794006,0.10177993774414062,28.302735699766284,1.0
8,rotate_-10,layer3_flat,bp_eq2_uniform,0.31729549169540405,0.24756662547588348,0.06972886621952057,21.97600282522729,1.0
9,rotate_-10,layer3_flat,bp_eq2_uniform,0.41882336139678955,0.3312411904335022,0.08758217096328735,20.91148179294222,1.0
10,rotate_-10,layer3_flat,bp_eq2_uniform,0.367512971162796,0.2865085303783417,0.08100444078445435,22.041246742377336,1.0
11,rotate_-10,layer3_flat,bp_eq2_uniform,0.24835485219955444,0.19558046758174896,0.05277438461780548,21.249588703500944,1.0
12,rotate_-10,layer3_flat,bp_eq2_uniform,0.35411176085472107,0.2849786877632141,0.06913307309150696,19.52295312769193,1.0
13,rotate_-10,layer3_flat,bp_eq2_uniform,0.3568381071090698,0.3074079155921936,0.04943019151687622,13.852273771206013,1.0
14,rotate_-10,layer3_flat,bp_eq2_uniform,0.3501300513744354,0.2827902138233185,0.06733983755111694,19.232807148824303,1.0
15,rotate_-10,layer3_flat,bp_eq2_uniform,0.3630690574645996,0.24677050113677979,0.11629855632781982,32.03207597464815,1.0
16,rotate_-10,layer3_flat,bp_eq2_uniform,0.31926992535591125,0.2470323145389557,0.07223761081695557,22.625873932911556,1.0
17,rotate_-10,layer3_flat,bp_eq2_uniform,0.3420087695121765,0.2943747043609619,0.0476340651512146,13.92773209266478,1.0
18,rotate_-10,layer3_flat,bp_eq2_uniform,0.35512301325798035,0.2789773643016815,0.07614564895629883,21.442048561569322,1.0
19,rotate_-10,layer3_flat,bp_eq2_uniform,0.3808135390281677,0.2888697385787964,0.09194380044937134,24.144047158556795,1.0
20,rotate_-10,layer3_flat,bp_eq2_uniform,0.32008910179138184,0.23890730738639832,0.08118179440498352,25.36224880834592,1.0
21,rotate_-10,layer3_flat,bp_eq2_uniform,0.3498167097568512,0.2891343832015991,0.060682326555252075,17.346891918701473,1.0
22,rotate_-10,layer3_flat,bp_eq2_uniform,0.2840357720851898,0.252024382352829,0.03201138973236084,11.270196530966205,1.0
23,rotate_-10,layer3_flat,bp_eq2_uniform,0.3702337443828583,0.29400256276130676,0.07623118162155151,20.590014491632896,1.0
24,rotate_-10,layer3_flat,bp_eq2_uniform,0.3706483840942383,0.2760050296783447,0.09464335441589355,25.534538521440012,1.0
25,rotate_-10,layer3_flat,bp_eq2_uniform,0.32454267144203186,0.24217453598976135,0.08236813545227051,25.379755175500517,1.0
26,rotate_-10,layer3_flat,bp_eq2_uniform,0.3584430515766144,0.26269692182540894,0.09574612975120544,26.71167130449266,1.0
27,rotate_-10,layer3_flat,bp_eq2_uniform,0.35529664158821106,0.2727648913860321,0.08253175020217896,23.228969976474193,1.0
28,rotate_-10,layer3_flat,bp_eq2_uniform,0.34144482016563416,0.29225730895996094,0.04918751120567322,14.405698461516684,1.0
29,rotate_-10,layer3_flat,bp_eq2_uniform,0.38379302620887756,0.28567489981651306,0.0981181263923645,25.565375004679872,1.0
30,rotate_-10,layer3_flat,bp_eq2_uniform,0.37527328729629517,0.3143024146556854,0.06097087264060974,16.247059064533953,1.0
31,rotate_-10,layer3_flat,bp_eq2_uniform,0.36603352427482605,0.29255202412605286,0.0734815001487732,20.07507380482475,1.0
32,rotate_-10,layer3_flat,bp_eq2_uniform,0.33379340171813965,0.27989718317985535,0.0538962185382843,16.14657996853804,1.0
33,rotate_-10,layer3_flat,bp_eq2_uniform,0.3217036724090576,0.2717474102973938,0.04995626211166382,15.528657704593243,1.0
2,rotate_-10,layer3_flat,full_normalized_distance,0.8328068301811241,0.7591360273434954,0.07367080283762872,8.846085330678408,1.0
3,rotate_-10,layer3_flat,full_normalized_distance,0.838516286303971,0.7719184137405787,0.06659787256339234,7.942346934829896,1.0
4,rotate_-10,layer3_flat,full_normalized_distance,0.8216747417078951,0.7616092309713927,0.06006551073650246,7.310132305099213,1.0
5,rotate_-10,layer3_flat,full_normalized_distance,0.8634125622611059,0.7483241112812699,0.115088450979836,13.329485348036739,1.0
6,rotate_-10,layer3_flat,full_normalized_distance,0.7977425210088729,0.7159059481118317,0.08183657289704116,10.258519602721332,1.0
7,rotate_-10,layer3_flat,full_normalized_distance,0.848070351140848,0.7180970999773499,0.12997325116349812,15.325762890838147,1.0
8,rotate_-10,layer3_flat,full_normalized_distance,0.7966121913395552,0.7036570549292936,0.09295513641026154,11.668806656578372,1.0
9,rotate_-10,layer3_flat,full_normalized_distance,0.9152304206010523,0.8139302063856608,0.10130021421539148,11.068274385892318,1.0
10,rotate_-10,layer3_flat,full_normalized_distance,0.8573365397121436,0.7569789037725446,0.10035763593959901,11.705745794198588,1.0
11,rotate_-10,layer3_flat,full_normalized_distance,0.70477635062416,0.6254286011716269,0.07934774945253309,11.258571514516486,1.0
12,rotate_-10,layer3_flat,full_normalized_distance,0.8415601711758002,0.754955214252096,0.08660495692370418,10.290999965290618,1.0
13,rotate_-10,layer3_flat,full_normalized_distance,0.8447935926710972,0.7841019265276595,0.060691666143437684,7.184200575133254,1.0
14,rotate_-10,layer3_flat,full_normalized_distance,0.8368154532206434,0.7520508145375796,0.08476463868306383,10.12943037281753,1.0
15,rotate_-10,layer3_flat,full_normalized_distance,0.8521373803144651,0.7025247342788434,0.14961264603562163,17.557338698160898,1.0
16,rotate_-10,layer3_flat,full_normalized_distance,0.7990868855836782,0.7028973104785018,0.09618957510517645,12.037436333947115,1.0
17,rotate_-10,layer3_flat,full_normalized_distance,0.827053528512123,0.7673000773634288,0.05975345114869424,7.224858982963171,1.0
18,rotate_-10,layer3_flat,full_normalized_distance,0.8427609545511472,0.7469636728806582,0.09579728167048895,11.367076411530803,1.0
19,rotate_-10,layer3_flat,full_normalized_distance,0.8727124830414283,0.7600917557489969,0.11262072729243144,12.904677024879476,1.0
20,rotate_-10,layer3_flat,full_normalized_distance,0.8001113694872506,0.6912413578286506,0.1088700116586,13.606857221418188,1.0
21,rotate_-10,layer3_flat,full_normalized_distance,0.8364409241026544,0.7604398506148913,0.07600107348776308,9.086245220391058,1.0
22,rotate_-10,layer3_flat,full_normalized_distance,0.7537052103908926,0.7099639178899573,0.04374129250093528,5.803501408487251,1.0
23,rotate_-10,layer3_flat,full_normalized_distance,0.8605042061290094,0.7668149226003713,0.09368928352863803,10.887719416270116,1.0
24,rotate_-10,layer3_flat,full_normalized_distance,0.8609859279851655,0.7429737945289117,0.11801213345625383,13.706627439577629,1.0
25,rotate_-10,layer3_flat,full_normalized_distance,0.8056583288740108,0.6959519178646775,0.10970641100933332,13.616989619225185,1.0
26,rotate_-10,layer3_flat,full_normalized_distance,0.8466912679089283,0.7248405642972928,0.12185070361163552,14.391397222322375,1.0
27,rotate_-10,layer3_flat,full_normalized_distance,0.8429669526004101,0.7385998800244041,0.10436707257600597,12.380921014035893,1.0
28,rotate_-10,layer3_flat,full_normalized_distance,0.8263713695011876,0.7645355570017145,0.06183581249947312,7.4828115761952745,1.0
29,rotate_-10,layer3_flat,full_normalized_distance,0.8761198847291135,0.7558768415774002,0.1202430431517133,13.724496526951201,1.0
30,rotate_-10,layer3_flat,full_normalized_distance,0.8663409113002747,0.792846031276799,0.0734948800234757,8.483367120812037,1.0
31,rotate_-10,layer3_flat,full_normalized_distance,0.8556091681075256,0.7649209424849771,0.09068822562254852,10.59925828319848,1.0
32,rotate_-10,layer3_flat,full_normalized_distance,0.8170598530317588,0.7481940699843261,0.06886578304743263,8.42848694521178,1.0
33,rotate_-10,layer3_flat,full_normalized_distance,0.8021267635592988,0.7372210120410212,0.0649057515182776,8.091707503959677,1.0
2,rotate_-10,layer3_flat,cp_eq1_optimized,0.21522997319698334,0.10839050263166428,0.10683947056531906,49.63968028144517,1.0
3,rotate_-10,layer3_flat,cp_eq1_optimized,0.19178526103496552,0.16887763142585754,0.02290762960910797,11.944416106518268,1.0
4,rotate_-10,layer3_flat,cp_eq1_optimized,0.2152816355228424,0.1613621860742569,0.05391944944858551,25.046005116685365,1.0
5,rotate_-10,layer3_flat,cp_eq1_optimized,0.23523736000061035,0.1659819632768631,0.06925539672374725,29.440645279845494,1.0
6,rotate_-10,layer3_flat,cp_eq1_optimized,0.15323039889335632,0.14338676631450653,0.009843632578849792,6.424072931922875,1.0
7,rotate_-10,layer3_flat,cp_eq1_optimized,0.17555688321590424,0.13833075761795044,0.037226125597953796,21.204594724981607,1.0
8,rotate_-10,layer3_flat,cp_eq1_optimized,0.1564515382051468,0.12757159769535065,0.028879940509796143,18.459352231962576,1.0
9,rotate_-10,layer3_flat,cp_eq1_optimized,0.25122275948524475,0.16541939973831177,0.08580335974693298,34.15429395107452,1.0
10,rotate_-10,layer3_flat,cp_eq1_optimized,0.1561584323644638,0.09704205393791199,0.05911637842655182,37.85666744412457,1.0
11,rotate_-10,layer3_flat,cp_eq1_optimized,0.17844216525554657,0.1090053915977478,0.06943677365779877,38.91276120639391,1.0
12,rotate_-10,layer3_flat,cp_eq1_optimized,0.2458685040473938,0.21513962745666504,0.03072887659072876,12.498093934260265,1.0
13,rotate_-10,layer3_flat,cp_eq1_optimized,0.2024928778409958,0.15537311136722565,0.04711976647377014,23.269838907883695,1.0
14,rotate_-10,layer3_flat,cp_eq1_optimized,0.23764367401599884,0.14944295585155487,0.08820071816444397,37.11469220852683,1.0
15,rotate_-10,layer3_flat,cp_eq1_optimized,0.24373550713062286,0.153743714094162,0.08999179303646088,36.92190526342278,1.0
16,rotate_-10,layer3_flat,cp_eq1_optimized,0.1955351084470749,0.11074478179216385,0.08479032665491104,43.36322378516871,1.0
17,rotate_-10,layer3_flat,cp_eq1_optimized,0.2049681395292282,0.1743091344833374,0.030659005045890808,14.95793693408106,1.0
18,rotate_-10,layer3_flat,cp_eq1_optimized,0.2006310075521469,0.1730492264032364,0.027581781148910522,13.747516640270144,1.0
19,rotate_-10,layer3_flat,cp_eq1_optimized,0.2301120012998581,0.1385122537612915,0.09159974753856659,39.806592885525006,1.0
20,rotate_-10,layer3_flat,cp_eq1_optimized,0.21848566830158234,0.13767951726913452,0.08080615103244781,36.98464602288641,1.0
21,rotate_-10,layer3_flat,cp_eq1_optimized,0.21471060812473297,0.18910162150859833,0.025608986616134644,11.927210695215491,1.0
22,rotate_-10,layer3_flat,cp_eq1_optimized,0.1762600839138031,0.15417882800102234,0.02208125591278076,12.527655395565302,1.0
23,rotate_-10,layer3_flat,cp_eq1_optimized,0.18028968572616577,0.12987153232097626,0.050418153405189514,27.965079201196136,1.0
24,rotate_-10,layer3_flat,cp_eq1_optimized,0.20583193004131317,0.14599598944187164,0.05983594059944153,29.070290788771675,1.0
25,rotate_-10,layer3_flat,cp_eq1_optimized,0.23922808468341827,0.15439121425151825,0.08483687043190002,35.462755363281865,1.0
26,rotate_-10,layer3_flat,cp_eq1_optimized,0.2347191721200943,0.16276107728481293,0.07195809483528137,30.65710149921514,1.0
27,rotate_-10,layer3_flat,cp_eq1_optimized,0.16359636187553406,0.13282161951065063,0.030774742364883423,18.81138554175739,1.0
28,rotate_-10,layer3_flat,cp_eq1_optimized,0.14367282390594482,0.1102171540260315,0.03345566987991333,23.286011209456124,1.0
29,rotate_-10,layer3_flat,cp_eq1_optimized,0.23146338760852814,0.16624680161476135,0.06521658599376678,28.175767523019765,1.0
30,rotate_-10,layer3_flat,cp_eq1_optimized,0.24773851037025452,0.1767556369304657,0.07098287343978882,28.65233722985406,1.0
31,rotate_-10,layer3_flat,cp_eq1_optimized,0.14803911745548248,0.1392534226179123,0.00878569483757019,5.934711708986532,1.0
32,rotate_-10,layer3_flat,cp_eq1_optimized,0.19484785199165344,0.17273546755313873,0.02211238443851471,11.348538981763287,1.0
33,rotate_-10,layer3_flat,cp_eq1_optimized,0.2000085562467575,0.17586323618888855,0.024145320057868958,12.072143567677832,1.0
2,rotate_-10,layer4_pooled,bp_eq2_uniform,0.48086026310920715,0.39721348881721497,0.08364677429199219,17.395235312430337,1.0
3,rotate_-10,layer4_pooled,bp_eq2_uniform,0.46046409010887146,0.4108444154262543,0.04961967468261719,10.776013971204014,1.0
4,rotate_-10,layer4_pooled,bp_eq2_uniform,0.4620942771434784,0.3948776423931122,0.06721663475036621,14.54608682144537,1.0
5,rotate_-10,layer4_pooled,bp_eq2_uniform,0.5457852482795715,0.3773519694805145,0.168433278799057,30.86072394402104,1.0
6,rotate_-10,layer4_pooled,bp_eq2_uniform,0.4912301003932953,0.38306352496147156,0.10816657543182373,22.019533278803916,1.0
7,rotate_-10,layer4_pooled,bp_eq2_uniform,0.5460657477378845,0.3883974850177765,0.15766826272010803,28.873494331583895,1.0
8,rotate_-10,layer4_pooled,bp_eq2_uniform,0.48727548122406006,0.3414076566696167,0.14586782455444336,29.93539182142242,1.0
9,rotate_-10,layer4_pooled,bp_eq2_uniform,0.5266405344009399,0.415708988904953,0.11093154549598694,21.06399683456996,1.0
10,rotate_-10,layer4_pooled,bp_eq2_uniform,0.44267773628234863,0.35534530878067017,0.08733242750167847,19.728217695090688,1.0
11,rotate_-10,layer4_pooled,bp_eq2_uniform,0.40183645486831665,0.2813621461391449,0.12047430872917175,29.980930617246223,1.0
12,rotate_-10,layer4_pooled,bp_eq2_uniform,0.44040754437446594,0.3338248133659363,0.10658273100852966,24.20093215243911,1.0
13,rotate_-10,layer4_pooled,bp_eq2_uniform,0.45490115880966187,0.4084440767765045,0.04645708203315735,10.212566209903553,1.0
14,rotate_-10,layer4_pooled,bp_eq2_uniform,0.4982670545578003,0.40183597803115845,0.09643107652664185,19.353291702584773,1.0
15,rotate_-10,layer4_pooled,bp_eq2_uniform,0.5196534991264343,0.335875540971756,0.18377795815467834,35.36548074116029,1.0
16,rotate_-10,layer4_pooled,bp_eq2_uniform,0.4960729777812958,0.36286744475364685,0.13320553302764893,26.85200343367763,1.0
17,rotate_-10,layer4_pooled,bp_eq2_uniform,0.4608561098575592,0.40452083945274353,0.056335270404815674,12.224047636496664,1.0
18,rotate_-10,layer4_pooled,bp_eq2_uniform,0.4541098475456238,0.3936944603919983,0.06041538715362549,13.304134997297675,1.0
19,rotate_-10,layer4_pooled,bp_eq2_uniform,0.6936567425727844,0.5040817260742188,0.18957501649856567,27.32980231622279,1.0
